audio_id,url,latitude,longitude,length,date,time,recordist,main_scientific,main_common,all_scientific,all_common
266337,https://xeno-canto.org/266337,31.906,-109.1543,7:20,2015-05-21,05:06,Richard E. Webster,Cardinalis cardinalis,Northern Cardinal,"['Toxostoma curvirostre', 'Zenaida asiatica', 'Myiarchus tyrannulus', 'Campylorhynchus brunneicapillus', 'Icterus bullockii', 'Haemorhous mexicanus', 'Zenaida macroura', 'Thryomanes bewickii', 'Callipepla gambelii', 'Tyrannus vociferans', 'Cardinalis cardinalis']","['Curve-billed Thrasher', 'White-winged Dove', 'Brown-crested Flycatcher', 'Cactus Wren', ""Bullock's Oriole"", 'House Finch', 'Mourning Dove', ""Bewick's Wren"", ""Gambel's Quail"", ""Cassin's Kingbird"", 'Northern Cardinal']"
322435,https://xeno-canto.org/322435,31.906,-109.1543,9:02,2015-06-21,04:50,Richard E. Webster,Cardinalis sinuatus,Pyrrhuloxia,"['Toxostoma curvirostre', 'Melanerpes formicivorus', 'Amphispiza bilineata', 'Zenaida asiatica', 'Myiarchus tyrannulus', 'Campylorhynchus brunneicapillus', 'Icterus bullockii', 'Haemorhous mexicanus', 'Zenaida macroura', 'Callipepla gambelii', 'Leiothlypis luciae', 'Tyrannus vociferans', 'Cardinalis sinuatus']","['Curve-billed Thrasher', 'Acorn Woodpecker', 'Black-throated Sparrow', 'White-winged Dove', 'Brown-crested Flycatcher', 'Cactus Wren', ""Bullock's Oriole"", 'House Finch', 'Mourning Dove', ""Gambel's Quail"", ""Lucy's Warbler"", ""Cassin's Kingbird"", 'Pyrrhuloxia']"
322390,https://xeno-canto.org/322390,31.906,-109.1543,8:47,2015-05-21,04:48,Richard E. Webster,Cardinalis sinuatus,Pyrrhuloxia,"['Melozone fusca', 'Toxostoma curvirostre', 'Amphispiza bilineata', 'Zenaida asiatica', 'Myiarchus tyrannulus', 'Campylorhynchus brunneicapillus', 'Zenaida macroura', 'Cardinalis sinuatus', 'Callipepla gambelii', 'Myiarchus cinerascens', 'Tyrannus vociferans', 'Cardinalis sinuatus']","['Canyon Towhee', 'Curve-billed Thrasher', 'Black-throated Sparrow', 'White-winged Dove', 'Brown-crested Flycatcher', 'Cactus Wren', 'Mourning Dove', 'Pyrrhuloxia', ""Gambel's Quail"", 'Ash-throated Flycatcher', ""Cassin's Kingbird"", 'Pyrrhuloxia']"
322387,https://xeno-canto.org/322387,31.906,-109.1543,8:18,2015-05-21,04:48,Richard E. Webster,Cardinalis sinuatus,Pyrrhuloxia,"['Melozone fusca', 'Toxostoma curvirostre', 'Amphispiza bilineata', 'Zenaida asiatica', 'Myiarchus tyrannulus', 'Campylorhynchus brunneicapillus', 'Zenaida macroura', 'Cardinalis sinuatus', 'Callipepla gambelii', 'Myiarchus cinerascens', 'Tyrannus vociferans', 'Cardinalis sinuatus']","['Canyon Towhee', 'Curve-billed Thrasher', 'Black-throated Sparrow', 'White-winged Dove', 'Brown-crested Flycatcher', 'Cactus Wren', 'Mourning Dove', 'Pyrrhuloxia', ""Gambel's Quail"", 'Ash-throated Flycatcher', ""Cassin's Kingbird"", 'Pyrrhuloxia']"
764931,https://xeno-canto.org/764931,31.906,-109.1543,10:33,2022-06-09,07:27,Richard E. Webster,Passerina versicolor,Varied Bunting,"['Toxostoma curvirostre', 'Melanerpes formicivorus', 'Columbina inca', 'Zenaida asiatica', 'Sitta carolinensis', 'Myiarchus tyrannulus', 'Haemorhous mexicanus', 'Zenaida macroura', 'Cardinalis cardinalis', 'Patagioenas fasciata', 'Callipepla gambelii', 'Tyrannus vociferans', 'Passerina versicolor']","['Curve-billed Thrasher', 'Acorn Woodpecker', 'Inca Dove', 'White-winged Dove', 'White-breasted Nuthatch', 'Brown-crested Flycatcher', 'House Finch', 'Mourning Dove', 'Northern Cardinal', 'Band-tailed Pigeon', ""Gambel's Quail"", ""Cassin's Kingbird"", 'Varied Bunting']"
553373,https://xeno-canto.org/553373,34.2043,-118.1197,7:21,2020-05-01,06:10,Lance A. M. Benner,,,"['Aphelocoma californica', 'Polioptila caerulea', 'Spinus psaltria', 'Pipilo maculatus', 'Corvus corax', 'Toxostoma redivivum', 'Thryomanes bewickii', 'Myiarchus cinerascens', 'Chamaea fasciata', 'Troglodytes aedon', 'Oreortyx pictus', 'Dryobates nuttallii']","['California Scrub-Jay', 'Blue-gray Gnatcatcher', 'Lesser Goldfinch', 'Spotted Towhee', 'Common Raven', 'California Thrasher', ""Bewick's Wren"", 'Ash-throated Flycatcher', 'Wrentit', 'House Wren', 'Mountain Quail', ""Nuttall's Woodpecker""]"
552512,https://xeno-canto.org/552512,44.022,5.4688,5:10,2020-04-30,07:30,Charlie Bodin,,,"['Alauda arvensis', 'Columba palumbus', 'Fringilla coelebs', 'Emberiza cirlus', 'Cuculus canorus', 'Curruca hortensis', 'Sylvia atricapilla', 'Curruca cantillans', 'Luscinia megarhynchos', 'Pica pica', 'Saxicola rubicola', 'Serinus serinus']","['Skylark', 'Wood Pigeon', 'Chaffinch', 'Cirl Bunting', 'Common Cuckoo', 'Western Orphean Warbler', 'Blackcap', '', 'Common Nightingale', 'Eurasian Magpie', 'European Stonechat', 'European Serin']"
552476,https://xeno-canto.org/552476,43.9803,5.4722,5:11,2020-04-30,06:45,Charlie Bodin,,,"['Regulus ignicapilla', 'Alauda arvensis', 'Turdus viscivorus', 'Columba palumbus', 'Fringilla coelebs', 'Emberiza cirlus', 'Cuculus canorus', 'Sylvia atricapilla', 'Turdus merula', 'Curruca cantillans', 'Lullula arborea', 'Erithacus rubecula', 'Dendrocopos major', 'Troglodytes troglodytes', 'Phylloscopus collybita', 'Upupa epops', 'Serinus serinus', 'Linaria cannabina', 'Phylloscopus bonelli']","['Common Firecrest', 'Skylark', 'Mistle Thrush', 'Wood Pigeon', 'Chaffinch', 'Cirl Bunting', 'Common Cuckoo', 'Blackcap', 'Eurasian Blackbird', '', 'Woodlark', 'European Robin', 'Great Spotted Woodpecker', 'Eurasian Wren', 'Common Chiffchaff', 'Common Hoopoe', 'European Serin', 'Linnet', ""Western Bonelli's Warbler""]"
442478,https://xeno-canto.org/442478,-33.6903,150.5296,17:54,2018-10-08,07:21,James Ray,,,"['Eopsaltria australis', 'Leucosarcia melanoleuca', 'Trichoglossus moluccanus', 'Cacatua galerita', 'Caligavis chrysops', 'Menura novaehollandiae', 'Anthochaera carunculata', 'Corvus coronoides', 'Cracticus torquatus', 'Strepera graculina', 'Alisterus scapularis']","['Eastern Yellow Robin', 'Wonga Pigeon', 'Rainbow Lorikeet', 'Sulphur-crested Cockatoo', 'Yellow-faced Honeyeater', 'Superb Lyrebird', 'Red Wattlebird', 'Australian Raven', 'Grey Butcherbird', 'Pied Currawong', 'Australian King-Parrot']"
423833,https://xeno-canto.org/423833,52.2048,13.7833,4:19,2018-06-28,06:40,Regina Eidner,,,"['Columba palumbus', 'Cygnus olor', 'Rallus aquaticus', 'Vanellus vanellus', 'Sylvia borin', 'Emberiza schoeniclus', 'Phylloscopus collybita', 'Gallinago gallinago', 'Alcedo atthis', 'Luscinia svecica', 'Gallinula chloropus']","['Wood Pigeon', 'Mute Swan', 'Water Rail', 'Northern Lapwing', 'Garden Warbler', 'Reed Bunting', 'Common Chiffchaff', 'Common Snipe', 'Common Kingfisher', 'Bluethroat', 'Common Moorhen']"
377782,https://xeno-canto.org/377782,49.4148,8.5076,8:58,2017-05-16,05:15,Matthias Feuersenger,,,"['Cuculus canorus', 'Turdus philomelos', 'Sylvia atricapilla', 'Turdus merula', 'Alopochen aegyptiaca', 'Corvus corone', 'Luscinia megarhynchos', 'Parus major', 'Troglodytes troglodytes', 'Phylloscopus collybita', 'Phasianus colchicus']","['Common Cuckoo', 'Song Thrush', 'Blackcap', 'Eurasian Blackbird', 'Egyptian Goose', 'Carrion Crow', 'Common Nightingale', 'Great Tit', 'Eurasian Wren', 'Common Chiffchaff', 'Ring-necked Pheasant']"
979185,https://xeno-canto.org/979185,51.6438,0.4152,32:40,2025-03-10,05:50,David Bissett,,,"['Columba palumbus', 'Turdus philomelos', 'Turdus merula', 'Prunella modularis', 'Corvus corone', 'Parus major', 'Erithacus rubecula', 'Pica pica', 'Troglodytes troglodytes', 'Phylloscopus collybita']","['Wood Pigeon', 'Song Thrush', 'Eurasian Blackbird', 'Dunnock', 'Carrion Crow', 'Great Tit', 'European Robin', 'Eurasian Magpie', 'Eurasian Wren', 'Common Chiffchaff']"
905210,https://xeno-canto.org/905210,52.087,5.9765,3:28,2024-05-21,05:58,Joost van Bruggen,,,"['Turdus viscivorus', 'Fringilla coelebs', 'Cuculus canorus', 'Phylloscopus trochilus', 'Turdus merula', 'Muscicapa striata', 'Lullula arborea', 'Certhia brachydactyla', 'Troglodytes troglodytes', 'Ficedula hypoleuca', 'Anthus trivialis', 'Phoenicurus phoenicurus']","['Mistle Thrush', 'Chaffinch', 'Common Cuckoo', 'Willow Warbler', 'Eurasian Blackbird', 'Spotted Flycatcher', 'Woodlark', 'Short-toed Treecreeper', 'Eurasian Wren', 'European Pied Flycatcher', 'Tree Pipit', 'Common Redstart']"
904960,https://xeno-canto.org/904960,47.2931,-1.539,4:00,2024-05-06,06:53,Olivier SWIFT,,,"['Cyanistes caeruleus', 'Columba palumbus', 'Fringilla coelebs', 'Turdus philomelos', 'Sylvia atricapilla', 'Turdus merula', 'Dendrocoptes medius', 'Corvus corone', 'Parus major', 'Coloeus monedula', 'Erithacus rubecula', 'Pica pica', 'Columba oenas', 'Troglodytes troglodytes', 'Phylloscopus collybita', 'Sturnus vulgaris']","['Blue Tit', 'Wood Pigeon', 'Chaffinch', 'Song Thrush', 'Blackcap', 'Eurasian Blackbird', 'Middle Spotted Woodpecker', 'Carrion Crow', 'Great Tit', '', 'European Robin', 'Eurasian Magpie', 'Stock Dove', 'Eurasian Wren', 'Common Chiffchaff', 'European Starling']"
904545,https://xeno-canto.org/904545,49.8107,8.4429,3:16,2024-05-20,07:00,brickegickel,,,"['Columba palumbus', 'Cuculus canorus', 'Oriolus oriolus', 'Sylvia atricapilla', 'Turdus merula', 'Locustella naevia', 'Corvus corone', 'Luscinia megarhynchos', 'Parus major', 'Emberiza citrinella', 'Columba oenas', 'Phasianus colchicus', 'Curruca communis']","['Wood Pigeon', 'Common Cuckoo', 'Eurasian Golden Oriole', 'Blackcap', 'Eurasian Blackbird', 'Grasshopper Warbler', 'Carrion Crow', 'Common Nightingale', 'Great Tit', 'Yellowhammer', 'Stock Dove', 'Ring-necked Pheasant', 'Greater Whitethroat']"
900544,https://xeno-canto.org/900544,57.0158,-6.2786,17:18,2024-05-05,06:20,Sean Morris,,,"['Cyanistes caeruleus', 'Regulus regulus', 'Anser anser', 'Loxia curvirostra', 'Columba palumbus', 'Fringilla coelebs', 'Tringa nebularia', 'Cuculus canorus', 'Phylloscopus trochilus', 'Turdus philomelos', 'Ardea cinerea', 'Sylvia atricapilla', 'Turdus merula', 'Acanthis cabaret', 'Motacilla alba', 'Parus major', 'Erithacus rubecula', 'Carduelis carduelis', 'Troglodytes troglodytes', 'Gavia stellata', 'Somateria mollissima', 'Phylloscopus collybita', 'Spinus spinus', 'Anas platyrhynchos', 'Corvus cornix']","['Blue Tit', 'Goldcrest', 'Greylag Goose', 'Red Crossbill', 'Wood Pigeon', 'Chaffinch', 'Common Greenshank', 'Common Cuckoo', 'Willow Warbler', 'Song Thrush', 'Grey Heron', 'Blackcap', 'Eurasian Blackbird', 'Lesser Redpoll', 'White Wagtail', 'Great Tit', 'European Robin', 'Eurasian Goldfinch', 'Eurasian Wren', 'Red-throated Loon', 'Common Eider', 'Common Chiffchaff', 'Eurasian Siskin', 'Mallard', 'Hooded Crow']"
900527,https://xeno-canto.org/900527,57.0158,-6.2786,12:55,2024-05-05,06:05,Sean Morris,,,"['Regulus regulus', 'Turdus viscivorus', 'Anser anser', 'Columba palumbus', 'Tringa nebularia', 'Cuculus canorus', 'Phylloscopus trochilus', 'Turdus merula', 'Parus major', 'Carduelis carduelis', 'Haematopus ostralegus', 'Vanellus vanellus', 'Troglodytes troglodytes', 'Gavia stellata', 'Somateria mollissima', 'Phylloscopus collybita', 'Spinus spinus', 'Anas platyrhynchos', 'Corvus cornix']","['Goldcrest', 'Mistle Thrush', 'Greylag Goose', 'Wood Pigeon', 'Common Greenshank', 'Common Cuckoo', 'Willow Warbler', 'Eurasian Blackbird', 'Great Tit', 'Eurasian Goldfinch', 'European Oystercatcher', 'Northern Lapwing', 'Eurasian Wren', 'Red-throated Loon', 'Common Eider', 'Common Chiffchaff', 'Eurasian Siskin', 'Mallard', 'Hooded Crow']"
900512,https://xeno-canto.org/900512,57.0158,-6.2786,3:32,2024-05-05,06:00,Sean Morris,,,"['Regulus regulus', 'Turdus viscivorus', 'Anser anser', 'Cuculus canorus', 'Phylloscopus trochilus', 'Turdus merula', 'Parus major', 'Troglodytes troglodytes', 'Gavia stellata', 'Somateria mollissima', 'Anas platyrhynchos', 'Corvus cornix']","['Goldcrest', 'Mistle Thrush', 'Greylag Goose', 'Common Cuckoo', 'Willow Warbler', 'Eurasian Blackbird', 'Great Tit', 'Eurasian Wren', 'Red-throated Loon', 'Common Eider', 'Mallard', 'Hooded Crow']"
900501,https://xeno-canto.org/900501,57.0158,-6.2786,4:42,2024-05-05,05:35,Sean Morris,,,"['Regulus regulus', 'Columba palumbus', 'Cuculus canorus', 'Phylloscopus trochilus', 'Turdus merula', 'Erithacus rubecula', 'Troglodytes troglodytes', 'Somateria mollissima', 'Anas platyrhynchos', 'Corvus cornix']","['Goldcrest', 'Wood Pigeon', 'Common Cuckoo', 'Willow Warbler', 'Eurasian Blackbird', 'European Robin', 'Eurasian Wren', 'Common Eider', 'Mallard', 'Hooded Crow']"
900497,https://xeno-canto.org/900497,57.0159,-6.2786,12:26,2024-05-05,05:20,Sean Morris,,,"['Regulus regulus', 'Anser anser', 'Cuculus canorus', 'Phylloscopus trochilus', 'Sylvia atricapilla', 'Turdus merula', 'Parus major', 'Haematopus ostralegus', 'Numenius arquata', 'Troglodytes troglodytes', 'Gavia stellata', 'Somateria mollissima', 'Periparus ater', 'Anas platyrhynchos', 'Corvus cornix']","['Goldcrest', 'Greylag Goose', 'Common Cuckoo', 'Willow Warbler', 'Blackcap', 'Eurasian Blackbird', 'Great Tit', 'European Oystercatcher', 'Eurasian Curlew', 'Eurasian Wren', 'Red-throated Loon', 'Common Eider', 'Coal Tit', 'Mallard', 'Hooded Crow']"
900482,https://xeno-canto.org/900482,57.0159,-6.2787,7:42,2024-05-05,04:45,Sean Morris,,,"['Anser anser', 'Columba palumbus', 'Tringa nebularia', 'Cuculus canorus', 'Turdus philomelos', 'Turdus merula', 'Erithacus rubecula', 'Troglodytes troglodytes', 'Anas platyrhynchos', 'Corvus cornix']","['Greylag Goose', 'Wood Pigeon', 'Common Greenshank', 'Common Cuckoo', 'Song Thrush', 'Eurasian Blackbird', 'European Robin', 'Eurasian Wren', 'Mallard', 'Hooded Crow']"
900467,https://xeno-canto.org/900467,57.0192,-6.2977,45:10,2024-05-05,05:15,Sean Morris,,,"['Regulus regulus', 'Anser anser', 'Columba palumbus', 'Fringilla coelebs', 'Cuculus canorus', 'Phylloscopus trochilus', 'Sylvia atricapilla', 'Acanthis cabaret', 'Locustella naevia', 'Erithacus rubecula', 'Troglodytes troglodytes']","['Goldcrest', 'Greylag Goose', 'Wood Pigeon', 'Chaffinch', 'Common Cuckoo', 'Willow Warbler', 'Blackcap', 'Lesser Redpoll', 'Grasshopper Warbler', 'European Robin', 'Eurasian Wren']"
871297,https://xeno-canto.org/871297,48.4711,20.4984,3:59,2012-05-06,06:30,András Schmidt,,,"['Jynx torquilla', 'Cuculus canorus', 'Lanius collurio', 'Sylvia atricapilla', 'Luscinia megarhynchos', 'Streptopelia turtur', 'Hippolais icterina', 'Emberiza citrinella', 'Dendrocopos major', 'Garrulus glandarius', 'Phasianus colchicus']","['Eurasian Wryneck', 'Common Cuckoo', 'Red-backed Shrike', 'Blackcap', 'Common Nightingale', 'European Turtle Dove', 'Icterine Warbler', 'Yellowhammer', 'Great Spotted Woodpecker', 'Eurasian Jay', 'Ring-necked Pheasant']"
862625,https://xeno-canto.org/862625,48.0366,-2.1868,3:54,2023-05-21,06:44,Olivier SWIFT,,,"['Fringilla coelebs', 'Cuculus canorus', 'Turdus philomelos', 'Sylvia atricapilla', 'Corvus corone', 'Streptopelia turtur', 'Troglodytes troglodytes', 'Phylloscopus collybita', 'Streptopelia decaocto', 'Phasianus colchicus']","['Chaffinch', 'Common Cuckoo', 'Song Thrush', 'Blackcap', 'Carrion Crow', 'European Turtle Dove', 'Eurasian Wren', 'Common Chiffchaff', 'Eurasian Collared-Dove', 'Ring-necked Pheasant']"
842564,https://xeno-canto.org/842564,-24.2641,-48.4169,4:08,2023-11-06,05:00,Carlos Henrique Luz Nunes de Almeida,,,"['Cranioleuca pallida', 'Carpornis cucullata', 'Basileuterus culicivorus', 'Patagioenas picazuro', 'Pyriglena leucoptera', 'Penelope obscura', 'Grallaria varia', 'Thamnophilus caerulescens', 'Thraupis cyanoptera', 'Tangara seledon', 'Turdus rufiventris']","['Pallid Spinetail', 'Hooded Berryeater', 'Golden-crowned Warbler', 'Picazuro Pigeon', 'White-shouldered Fire-eye', 'Dusky-legged Guan', 'Variegated Antpitta', 'Variable Antshrike', '', 'Green-headed Tanager', 'Rufous-bellied Thrush']"
841338,https://xeno-canto.org/841338,47.855,11.0634,10:16,2020-04-05,07:14,Beatrix Saadi-Varchmin,,,"['Turdus viscivorus', 'Anser anser', 'Cygnus olor', 'Fringilla coelebs', 'Turdus merula', 'Fulica atra', 'Parus major', 'Erithacus rubecula', 'Chroicocephalus ridibundus', 'Emberiza schoeniclus', 'Troglodytes troglodytes', 'Phylloscopus collybita', 'Pyrrhula pyrrhula']","['Mistle Thrush', 'Greylag Goose', 'Mute Swan', 'Chaffinch', 'Eurasian Blackbird', 'Eurasian Coot', 'Great Tit', 'European Robin', 'Black-headed Gull', 'Reed Bunting', 'Eurasian Wren', 'Common Chiffchaff', 'Eurasian Bullfinch']"
839789,https://xeno-canto.org/839789,51.8762,25.5849,2:17:45,2023-05-17,04:30,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Anser anser', 'Columba palumbus', 'Fringilla coelebs', 'Grus grus', 'Cuculus canorus', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Oriolus oriolus', 'Sylvia atricapilla', 'Turdus merula', 'Dryocopus martius', 'Lophophanes cristatus', 'Erithacus rubecula', 'Botaurus stellaris', 'Strix aluco', 'Dendrocopos major', 'Tringa ochropus', 'Troglodytes troglodytes', 'Phylloscopus collybita', 'Gallinago gallinago', 'Periparus ater', 'Anthus trivialis', 'Certhia familiaris', 'Anas platyrhynchos', 'Scolopax rusticola', 'Phylloscopus sibilatrix']","['Blue Tit', 'Greylag Goose', 'Wood Pigeon', 'Chaffinch', 'Common Crane', 'Common Cuckoo', 'Hawfinch', 'Song Thrush', 'Eurasian Golden Oriole', 'Blackcap', 'Eurasian Blackbird', 'Black Woodpecker', 'Crested Tit', 'European Robin', 'Eurasian Bittern', 'Tawny Owl', 'Great Spotted Woodpecker', 'Green Sandpiper', 'Eurasian Wren', 'Common Chiffchaff', 'Common Snipe', 'Coal Tit', 'Tree Pipit', 'Treecreeper', 'Mallard', 'Eurasian Woodcock', 'Wood Warbler']"
835854,https://xeno-canto.org/835854,48.2146,22.7946,24:26,2023-04-29,07:30,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Columba palumbus', 'Fringilla coelebs', 'Capreolus capreolus', 'Cuculus canorus', 'Turdus philomelos', 'Sylvia atricapilla', 'Ficedula albicollis', 'Turdus merula', 'Parus major', 'Certhia brachydactyla', 'Dendrocopos major', 'Garrulus glandarius', 'Troglodytes troglodytes', 'Phylloscopus collybita', 'Certhia familiaris', 'Phasianus colchicus', 'Phylloscopus sibilatrix', 'Sturnus vulgaris']","['Blue Tit', 'Wood Pigeon', 'Chaffinch', 'Western Roe Deer', 'Common Cuckoo', 'Song Thrush', 'Blackcap', 'Collared Flycatcher', 'Eurasian Blackbird', 'Great Tit', 'Short-toed Treecreeper', 'Great Spotted Woodpecker', 'Eurasian Jay', 'Eurasian Wren', 'Common Chiffchaff', 'Treecreeper', 'Ring-necked Pheasant', 'Wood Warbler', 'European Starling']"
829535,https://xeno-canto.org/829535,51.8839,25.567,20:20,2023-05-16,05:30,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Columba palumbus', 'Fringilla coelebs', 'Grus grus', 'Cuculus canorus', 'Turdus philomelos', 'Oriolus oriolus', 'Sylvia atricapilla', 'Turdus merula', 'Parus major', 'Erithacus rubecula', 'Aegithalos caudatus', 'Sylvia borin', 'Luscinia luscinia', 'Phylloscopus collybita', 'Chloris chloris', 'Scolopax rusticola', 'Phylloscopus sibilatrix']","['Blue Tit', 'Wood Pigeon', 'Chaffinch', 'Common Crane', 'Common Cuckoo', 'Song Thrush', 'Eurasian Golden Oriole', 'Blackcap', 'Eurasian Blackbird', 'Great Tit', 'European Robin', 'Long-tailed Tit', 'Garden Warbler', 'Thrush Nightingale', 'Common Chiffchaff', 'European Greenfinch', 'Eurasian Woodcock', 'Wood Warbler']"
829501,https://xeno-canto.org/829501,51.8776,25.5692,1:07:31,2023-05-17,05:45,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Loxia curvirostra', 'Columba palumbus', 'Fringilla coelebs', 'Grus grus', 'Cuculus canorus', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Oriolus oriolus', 'Sylvia atricapilla', 'Turdus merula', 'Dryocopus martius', 'Dendrocoptes medius', 'Parus major', 'Erithacus rubecula', 'Dendrocopos major', 'Tringa ochropus', 'Troglodytes troglodytes', 'Phylloscopus collybita', 'Chlidonias hybrida', 'Gallinago gallinago', 'Periparus ater', 'Anthus trivialis', 'Certhia familiaris', 'Poecile palustris', 'Phylloscopus trochiloides', 'Phylloscopus sibilatrix', 'Sturnus vulgaris']","['Blue Tit', 'Red Crossbill', 'Wood Pigeon', 'Chaffinch', 'Common Crane', 'Common Cuckoo', 'Hawfinch', 'Song Thrush', 'Eurasian Golden Oriole', 'Blackcap', 'Eurasian Blackbird', 'Black Woodpecker', 'Middle Spotted Woodpecker', 'Great Tit', 'European Robin', 'Great Spotted Woodpecker', 'Green Sandpiper', 'Eurasian Wren', 'Common Chiffchaff', 'Whiskered Tern', 'Common Snipe', 'Coal Tit', 'Tree Pipit', 'Treecreeper', 'Marsh Tit', 'Greenish Warbler', 'Wood Warbler', 'European Starling']"
827025,https://xeno-canto.org/827025,48.4605,23.7429,1:24:33,2023-05-11,05:55,Cedric Mroczko,,,"['Loxia curvirostra', 'Fringilla coelebs', 'Cuculus canorus', 'Turdus philomelos', 'Turdus merula', 'Prunella modularis', 'Tetrastes bonasia', 'Erithacus rubecula', 'Aegithalos caudatus', 'Nucifraga caryocatactes', 'Turdus torquatus', 'Phylloscopus collybita', 'Spinus spinus', 'Poecile montanus', 'Periparus ater', 'Anthus trivialis', 'Certhia familiaris', 'Phylloscopus sibilatrix']","['Red Crossbill', 'Chaffinch', 'Common Cuckoo', 'Song Thrush', 'Eurasian Blackbird', 'Dunnock', 'Hazel Grouse', 'European Robin', 'Long-tailed Tit', 'Eurasian Nutcracker', 'Ring Ouzel', 'Common Chiffchaff', 'Eurasian Siskin', 'Willow Tit', 'Coal Tit', 'Tree Pipit', 'Treecreeper', 'Wood Warbler']"
817065,https://xeno-canto.org/817065,48.4826,23.7561,2:08:05,2023-05-12,04:50,Cedric Mroczko,,,"['Regulus ignicapilla', 'Regulus regulus', 'Turdus viscivorus', 'Loxia curvirostra', 'Fringilla coelebs', 'Cuculus canorus', 'Turdus merula', 'Acanthis cabaret', 'Prunella modularis', 'Erithacus rubecula', 'Strix aluco', 'Nucifraga caryocatactes', 'Garrulus glandarius', 'Turdus torquatus', 'Spinus spinus', 'Poecile montanus', 'Periparus ater', 'Pyrrhula pyrrhula', 'Certhia familiaris', 'Scolopax rusticola']","['Common Firecrest', 'Goldcrest', 'Mistle Thrush', 'Red Crossbill', 'Chaffinch', 'Common Cuckoo', 'Eurasian Blackbird', 'Lesser Redpoll', 'Dunnock', 'European Robin', 'Tawny Owl', 'Eurasian Nutcracker', 'Eurasian Jay', 'Ring Ouzel', 'Eurasian Siskin', 'Willow Tit', 'Coal Tit', 'Eurasian Bullfinch', 'Treecreeper', 'Eurasian Woodcock']"
815293,https://xeno-canto.org/815293,48.1962,22.7598,1:47:41,2023-04-29,05:30,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Jynx torquilla', 'Columba palumbus', 'Fringilla coelebs', 'Cuculus canorus', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Sylvia atricapilla', 'Ficedula albicollis', 'Turdus merula', 'Sitta europaea', 'Luscinia megarhynchos', 'Parus major', 'Erithacus rubecula', 'Columba oenas', 'Dendrocopos major', 'Garrulus glandarius', 'Troglodytes troglodytes', 'Phylloscopus collybita', 'Passer montanus', 'Picus viridis', 'Gallinago gallinago', 'Upupa epops', 'Phasianus colchicus', 'Picus canus', 'Phylloscopus sibilatrix', 'Sturnus vulgaris']","['Blue Tit', 'Eurasian Wryneck', 'Wood Pigeon', 'Chaffinch', 'Common Cuckoo', 'Hawfinch', 'Song Thrush', 'Blackcap', 'Collared Flycatcher', 'Eurasian Blackbird', 'Eurasian Nuthatch', 'Common Nightingale', 'Great Tit', 'European Robin', 'Stock Dove', 'Great Spotted Woodpecker', 'Eurasian Jay', 'Eurasian Wren', 'Common Chiffchaff', 'Eurasian Tree Sparrow', 'Green Woodpecker', 'Common Snipe', 'Common Hoopoe', 'Ring-necked Pheasant', 'Grey-headed Woodpecker', 'Wood Warbler', 'European Starling']"
815025,https://xeno-canto.org/815025,48.4382,23.0853,1:49:30,2023-05-01,05:35,Cedric Mroczko,,,"['Regulus ignicapilla', 'Regulus regulus', 'Jynx torquilla', 'Loxia curvirostra', 'Columba palumbus', 'Fringilla coelebs', 'Cuculus canorus', 'Buteo buteo', 'Phylloscopus trochilus', 'Curruca curruca', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Sylvia atricapilla', 'Turdus merula', 'Dryocopus martius', 'Prunella modularis', 'Tetrastes bonasia', 'Erithacus rubecula', 'Aegolius funereus', 'Garrulus glandarius', 'Phylloscopus collybita', 'Poecile montanus', 'Periparus ater', 'Curruca communis', 'Poecile palustris']","['Common Firecrest', 'Goldcrest', 'Eurasian Wryneck', 'Red Crossbill', 'Wood Pigeon', 'Chaffinch', 'Common Cuckoo', 'Common Buzzard', 'Willow Warbler', 'Lesser Whitethroat', 'Hawfinch', 'Song Thrush', 'Blackcap', 'Eurasian Blackbird', 'Black Woodpecker', 'Dunnock', 'Hazel Grouse', 'European Robin', 'Boreal Owl', 'Eurasian Jay', 'Common Chiffchaff', 'Willow Tit', 'Coal Tit', 'Greater Whitethroat', 'Marsh Tit']"
808089,https://xeno-canto.org/808089,48.4696,23.7651,1:19:20,2023-05-12,07:30,Cedric Mroczko,,,"['Regulus ignicapilla', 'Regulus regulus', 'Turdus viscivorus', 'Loxia curvirostra', 'Columba palumbus', 'Fringilla coelebs', 'Cuculus canorus', 'Turdus philomelos', 'Turdus merula', 'Prunella modularis', 'Erithacus rubecula', 'Nucifraga caryocatactes', 'Asio otus', 'Turdus torquatus', 'Phylloscopus collybita', 'Spinus spinus', 'Periparus ater']","['Common Firecrest', 'Goldcrest', 'Mistle Thrush', 'Red Crossbill', 'Wood Pigeon', 'Chaffinch', 'Common Cuckoo', 'Song Thrush', 'Eurasian Blackbird', 'Dunnock', 'European Robin', 'Eurasian Nutcracker', 'Long-eared Owl', 'Ring Ouzel', 'Common Chiffchaff', 'Eurasian Siskin', 'Coal Tit']"
